scheme_code,scheme_name,isin,gf_nav,gf_nav_date
138375,PGIM India Equity Savings Fund - Direct Plan - Annual Dividend,INF223J01QA6,16.2784,31-Jan-2018
138376,PGIM India Equity Savings Fund - Direct Plan - Growth,INF223J01QD0,32.0078,31-Jan-2018
138377,PGIM India Equity Savings Fund - Direct Plan - Monthly Dividend,INF223J01QE8,12.3376,31-Jan-2018
138378,PGIM India Equity Savings Fund - Direct Plan - Quarterly Dividend,INF223J01QG3,12.3819,31-Jan-2018
138372,PGIM India Equity Savings Fund - Growth Option,INF223J01FB7,30.3778,31-Jan-2018
138369,PGIM India Equity Savings Fund - Monthly Dividend option,INF223J01FC5,11.8927,31-Jan-2018
138370,PGIM India Equity Savings Fund - Quarterly  Dividend,INF223J01FE1,11.7545,31-Jan-2018
119472,Principal Equity Savings Fund - Direct Plan - Growth Option,INF173K01GZ9,36.1987,31-Jan-2018
119470,Principal Equity Savings Fund - Direct Plan - Income Distribution CUM Capital Withdrawal Option - Half Yearly,INF173K01HC6,11.8502,31-Jan-2018
101498,Principal Equity Savings Fund - Growth Option,INF173K01213,34.8602,31-Jan-2018
101499,Principal Equity Savings Fund - Half Yearly Income Distribution CUM Capital Withdrawal,INF173K01247,12.0346,31-Jan-2018
101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal,INF173K01262,12.6857,31-Jan-2018
119471,Principal Equity Savings Fund- Direct Plan - Income Distribution CUM Capital Withdrawal Option - Quaterly,INF173K01HF9,14.7195,31-Jan-2018
134643,SBI Equity Savings Fund - Direct Plan - Growth,INF200KA1DF3,13.2854,31-Jan-2018
134641,SBI Equity Savings Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1DG1,12.4939,31-Jan-2018
134640,SBI Equity Savings Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1DI7,13.0897,31-Jan-2018
134644,SBI Equity Savings Fund - Regular Plan - Growth,INF200KA1DA4,12.7292,31-Jan-2018
134639,SBI Equity Savings Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1DB2,12.0885,31-Jan-2018
134642,SBI Equity Savings Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1DD8,12.5448,31-Jan-2018
101906,Tata Equity Savings Fund -Regular Plan-Growth Option,INF277K01907,31.1565,31-Jan-2018
119960,Tata Equity Savings Fund- Direct Plan- Growth Option,INF277K01QH5,32.7222,31-Jan-2018
102118,Tata Equity Savings Fund- Regular Plan - Periodic Payout of IDCW Option,INF277K01EF5,14.9421,31-Jan-2018
101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option,INF277K01EE8,14.3009,31-Jan-2018
119958,Tata Equity Savings Fund-Direct Plan - Monthly Payout of IDCW Option,INF277K01QI3,15.2576,31-Jan-2018
119959,Tata Equity Savings Fund-Direct Plan - Periodic Payout of IDCWS Option,INF277K01QK9,15.9216,31-Jan-2018
118548,Franklin India  PENSION PLAN - Direct - Growth,INF090I01JZ3,126.4760,31-Jan-2018
118549,Franklin India Pension Plan - Direct - IDCW ,INF090I01KA4,18.6505,31-Jan-2018
100535,Franklin India Pension Plan - IDCW ,INF090I01528,17.9199,31-Jan-2018
100536,Franklin India Pension Plan-Growth,INF090I01510,122.1424,31-Jan-2018
136090,HDFC Retirement Savings Fund - Equity Plan - Growth Option,INF179KB1MG8,17.5390,31-Jan-2018
136094,HDFC Retirement Savings Fund - Equity Plan - Growth Option - Direct Plan,INF179KB1MF0,18.0970,31-Jan-2018
136466,HDFC Retirement Savings Fund - Hybrid-Debt Plan - Growth Option,INF179KB1MK0,12.6472,31-Jan-2018
136465,HDFC Retirement Savings Fund - Hybrid-Debt Plan - Growth Option - Direct Plan,INF179KB1MJ2,13.0557,31-Jan-2018
136463,HDFC Retirement Savings Fund - Hybrid-Equity Plan - Growth Option,INF179KB1MI4,16.2430,31-Jan-2018
136464,HDFC Retirement Savings Fund - Hybrid-Equity Plan - Growth Option - Direct Plan,INF179KB1MH6,16.7750,31-Jan-2018
133570,NIPPON INDIA RETIREMENT FUND - INCOME GENERATION SCHEME - Direct Plan - IDCW Option,INF204KA1C71,12.6782,31-Jan-2018
133571,NIPPON INDIA RETIREMENT FUND - INCOME GENERATION SCHEME - IDCW Option,INF204KA1C63,12.1219,31-Jan-2018
133569,Nippon India Retirement Fund- Income Generation Scheme- Direct Plan- Growth Plan - Growth Option,INF204KA1C30,12.6782,31-Jan-2018
133629,Nippon India Retirement Fund- Income Generation Scheme- Direct Plan-Growth Plan- Bonus Option,INF204KA1C55,12.6782,31-Jan-2018
133628,Nippon India Retirement Fund- Income Generation Scheme- Growth Plan- Bonus Option,INF204KA1C48,12.1219,31-Jan-2018
133572,Nippon India Retirement Fund- Income Generation Scheme-Growth Plan - Growth Option,INF204KA1C22,12.1219,31-Jan-2018
133566,NIPPON INDIA RETIREMENT FUND - WEALTH CREATION SCHEME - Direct Plan - IDCW Option,INF204KA1C14,14.8595,31-Jan-2018
133567,NIPPON INDIA RETIREMENT FUND - WEALTH CREATION SCHEME - IDCW Option,INF204KA1C06,14.1969,31-Jan-2018
133568,Nippon India Retirement Fund- Wealth Creation Scheme- Direct Plan- Growth Plan - Growth Option,INF204KA1B72,14.8595,31-Jan-2018
133630,Nippon India Retirement Fund- Wealth Creation Scheme- Direct Plan-Growth Plan- Bonus Option,INF204KA1B98,14.8595,31-Jan-2018
133565,Nippon India Retirement Fund- Wealth Creation Scheme- Growth Plan - Growth Option,INF204KA1B64,14.1969,31-Jan-2018
133631,Nippon India Retirement Fund- Wealth Creation Scheme- Growth Plan- Bonus Option,INF204KA1B80,14.1969,31-Jan-2018
135751,Principal Retirement Savings Fund - Conservative Plan - Direct Sub-Plan - Growth,INF173K01MT0,12.1898,31-Jan-2018
135752,Principal Retirement Savings Fund- Conservative Plan - Regular Sub-Plan - Growth,INF173K01MS2,12.0744,31-Jan-2018
135753,Principal Retirement Savings Fund - Moderate Plan - Direct Sub-Plan - Growth,INF173K01MV6,12.8139,31-Jan-2018
135754,Principal Retirement Savings Fund - Moderate Plan - Regular Sub-Plan - Growth,INF173K01MU8,12.6113,31-Jan-2018
135749,Principal Retirement Savings Fund - Progressive Plan - Direct Sub-Plan - Growth,INF173K01MX2,14.1044,31-Jan-2018
135750,Principal Retirement Savings Fund - Progressive Plan - Regular Sub - Plan - Growth,INF173K01MW4,13.8992,31-Jan-2018
115942,Tata Retirement Savings Fund -Regular Plan -Progressive Plan-Growth Option,INF277K01FG0,29.6580,31-Jan-2018
119256,Tata Retirement Savings Fund Conservative Plan-Direct Plan Growth Option,INF277K01QM5,20.4528,31-Jan-2018
115943,Tata Retirement Savings Fund- Moderate -Regular Plan- Growth Option,INF277K01FH8,30.1155,31-Jan-2018
119255,Tata Retirement Savings Fund- Moderate Plan -Direct Plan Growth Option,INF277K01QN3,32.2342,31-Jan-2018
115944,Tata Retirement Savings Fund- Regular Plan-Conservative Plan- Growth Option,INF277K01FI6,19.1368,31-Jan-2018
119251,Tata Retirement Savings Fund-Direct Plan Growth Option,INF277K01QO1,32.1448,31-Jan-2018
100682,UTI - Retirement Benefit Pension Fund - Regular Plan,,26.4722,31-Jan-2018
120766,UTI - Retirement Benefit Pension Fund- Direct,,27.2349,31-Jan-2018
135762,Axis Children's Gift Fund - Lock in - Direct Growth,INF846K01WO1,13.1985,31-Jan-2018
135765,Axis Children's Gift Fund - Lock in - Direct Plan - IDCW,INF846K01WP8,13.1975,31-Jan-2018
135759,Axis Children's Gift Fund - Lock in - Regular Growth,INF846K01WJ1,12.7459,31-Jan-2018
135760,Axis Children's Gift Fund - Lock in - Regular Plan - IDCW,INF846K01WK9,12.7516,31-Jan-2018
135764,Axis Children's Gift Fund - No Lock in - Direct Growth,INF846K01WR4,13.2954,31-Jan-2018
135763,Axis Children's Gift Fund - No Lock in - Direct Plan - IDCW,INF846K01WS2,13.1975,31-Jan-2018
135766,Axis Children's Gift Fund - No Lock in - Regular Plan - Growth,INF846K01WM5,12.7446,31-Jan-2018
135761,Axis Children's Gift Fund - No Lock in - Regular Plan - IDCW,INF846K01WN3,12.7503,31-Jan-2018
119066,HDFC Childrens Gift Fund - Direct Plan,,123.4310,31-Jan-2018
100900,HDFC Childrens Gift Fund - Growth Plan,,118.7470,31-Jan-2018
101127,ICICI Prudential Child Care Fund (Gift Plan) - Cumulative,INF109K01605,137.26,31-Jan-2018
120579,ICICI Prudential Child Care Fund (Gift Plan) - Direct Plan - Cumulative,INF109K01Y49,142.70,31-Jan-2018
120285,LIC MF Children's Gift Fund-Direct Plan-Growth,INF767K01FB1,18.4599,31-Jan-2018
101271,LIC MF Children's Gift Fund-Regular Plan-Growth,INF767K01048,17.613,31-Jan-2018
119719,SBI Magnum Children's Benefit Fund - Savings Plan - DIRECT PLAN - GROWTH,INF200K01QR6,56.9771,31-Jan-2018
101169,SBI Magnum Children's Benefit Fund - Savings Plan - REGULAR PLAN - GROWTH,INF200K01776,54.6664,31-Jan-2018
101490,Tata Young Citizen Fund [>3 years upto 7 years] Regular Plan,,26.9553,31-Jan-2018
101489,Tata Young Citizen Fund [Upto 3 years] Regular Plan,,26.9553,31-Jan-2018
101491,Tata Young Citizens' Fund -Regular Plan-Growth Option,INF277K01AJ5,26.9553,31-Jan-2018
119312,Tata Young Citizens' Fund-Direct Plan-Growth Option,INF277K01QW4,28.4236,31-Jan-2018
119299,Tata Young Citizens' Fund [> 3 years upto 7 years]-Direct Plan Growth,,28.4236,31-Jan-2018
119296,Tata Young Citizens' Fund [Upto 3 years]-Direct Plan Growth,,28.4236,31-Jan-2018
120771,UTI CCF Saving Plan - Direct Plan,,23.092,31-Jan-2018
100678,UTI CCF Saving Plan - Regular Plan,,22.9355,31-Jan-2018
120724,UTI CCF Investment Plan - Direct Plan - Growth Option,,39.3475,31-Jan-2018
120725,UTI CCF Investment Plan - Direct Plan - IDCW,,39.4087,31-Jan-2018
102267,UTI CCF Investment Plan - Regular Plan - Growth Option,,38.182,31-Jan-2018
102266,UTI CCF Investment Plan - Regular Plan - IDCW,,38.1847,31-Jan-2018
119648,Aditya Birla Sun Life Index Fund - Growth - Direct Plan,INF209K01VY3,108.0795,31-Jan-2018
101314,Aditya Birla Sun Life Index Fund - Growth - Regular Plan,INF209K01LB2,107.7992,31-Jan-2018
119649,Aditya Birla Sun Life Index Fund -DIRECT - IDCW,INF209K01VX5,14.3161,31-Jan-2018
101313,Aditya Birla Sun Life Index Fund -REGULAR - IDCW,INF209K01LA4,14.1280,31-Jan-2018
141877,DSP Equal Nifty 50 Fund - Direct Plan - Growth,INF740KA1CR7,10.3871,31-Jan-2018
141878,DSP Equal Nifty 50 Fund - Direct Plan - IDCW,INF740KA1CS5,10.3871,31-Jan-2018
141875,DSP Equal Nifty 50 Fund - Regular Plan - Growth,INF740KA1CO4,10.3728,31-Jan-2018
141876,DSP Equal Nifty 50 Fund - Regular Plan - IDCW,INF740KA1CP1,10.3728,31-Jan-2018
118581,Franklin India INDEX FUND NIFTY PLAN - Direct - Growth,INF090I01GS4,88.6664,31-Jan-2018
118580,Franklin India INDEX FUND NIFTY PLAN - Direct - IDCW ,INF090I01GQ8,88.6664,31-Jan-2018
105067,Franklin India INDEX FUND NIFTY PLAN - IDCW ,INF090I01874,87.0227,31-Jan-2018
100484,Franklin India Index Fund- Nifty Plan - Growth,INF090I01890,87.0227,31-Jan-2018
119063,HDFC Index Fund-NIFTY 50 Plan - Direct Plan,INF179K01WM1,99.5922,31-Jan-2018
101525,HDFC Index Fund-NIFTY 50 Plan - Growth Plan,INF179K01KZ8,98.7389,31-Jan-2018
119065,HDFC Index Fund-Sensex Plan - Direct Plan,INF179K01WN9,318.4745,31-Jan-2018
101281,HDFC Index Fund-Sensex Plan - Growth Plan,INF179K01LA9,315.1767,31-Jan-2018
101349,ICICI Prudential Nifty Index Fund -  Cumulative Option,INF109K01PI0,105.8249,31-Jan-2018
120620,ICICI Prudential Nifty Index Fund - Direct Plan Cumulative Option,INF109K012M7,107.9632,31-Jan-2018
135391,ICICI Prudential Nifty Index Fund - Direct Plan IDCW Option,INF109KB1NL1,14.5171,31-Jan-2018
135390,ICICI Prudential Nifty Index Fund - IDCW Option,INF109KB1NN7,14.0912,31-Jan-2018
120684,ICICI Prudential Nifty Next 50 Index Fund - Direct Plan -  Growth,INF109K01Y80,27.5101,31-Jan-2018
120683,ICICI Prudential Nifty Next 50 Index Fund - Direct Plan -  IDCW,INF109K01Y64,27.5005,31-Jan-2018
112957,ICICI Prudential Nifty Next 50 Index Fund - Growth,INF109K01IF1,26.8887,31-Jan-2018
112958,ICICI Prudential Nifty Next 50 Index Fund -IDCW,INF109K01PR1,26.8887,31-Jan-2018
141839,ICICI Prudential Sensex Index Fund - Cumulative Option,INF109KB17W7,11.0938,31-Jan-2018
141841,ICICI Prudential Sensex Index Fund - Direct Plan - Cumulative Option,INF109KB10X0,11.1032,31-Jan-2018
141842,ICICI Prudential Sensex Index Fund - Direct Plan - IDCW Option,INF109KB12X6,11.1032,31-Jan-2018
141840,ICICI Prudential Sensex Index Fund - IDCW Option,INF109KB19W3,11.0938,31-Jan-2018
113063,IDBI NIFTY Index Fund Growth,INF397L01091,20.3293,31-Jan-2018
118347,IDBI NIFTY Index Fund Growth Direct,INF397L01AP6,21.1693,31-Jan-2018
113062,IDBI Nifty Index Fund IDCW,INF397L01083,19.3860,31-Jan-2018
118455,IDBI Nifty Index Fund IDCW Direct,INF397L01AN1,20.1891,31-Jan-2018
113249,IDBI Nifty Junior Index Fund Growth,INF397L01174,23.0432,31-Jan-2018
118348,IDBI Nifty Junior Index Fund Growth Direct,INF397L01AW2,24.0880,31-Jan-2018
113250,IDBI Nifty Junior Index Fund IDCW,INF397L01166,23.0432,31-Jan-2018
118456,IDBI Nifty Junior Index Fund IDCW Direct,INF397L01AY8,24.0880,31-Jan-2018
112877,IDFC Nifty Fund - Regular Plan - Growth,INF194K01920,22.4176,31-Jan-2018
112878,IDFC Nifty Fund - Regular Plan - IDCW,INF194K01938,22.5938,31-Jan-2018
118482,IDFC Nifty Fund-Direct Plan-Growth,INF194K012A8,22.5077,31-Jan-2018
118483,IDFC Nifty Fund-Direct Plan-IDCW,INF194K013A6,22.6995,31-Jan-2018
120307,LIC MF Index Fund-Nifty Plan-Direct Plan-Growth,INF767K01FF2,62.4788,31-Jan-2018
120309,LIC MF Index Fund-Nifty Plan-Direct Plan-IDCW,INF767K01FG0,23.0183,31-Jan-2018
101201,LIC MF Index Fund-Nifty Plan-Regular Plan-Growth,INF767K01162,60.8809,31-Jan-2018
101200,LIC MF Index Fund-Nifty Plan-Regular Plan-IDCW,INF767K01154,22.457,31-Jan-2018
120308,LIC MF Index Fund-Sensex Plan-Direct Plan-Growth,INF767K01FJ4,68.5053,31-Jan-2018
120312,LIC MF Index Fund-Sensex Plan-Direct Plan-IDCW,INF767K01FI6,22.991,31-Jan-2018
101199,LIC MF Index Fund-Sensex Plan-Regular Plan-Growth,INF767K01139,66.6809,31-Jan-2018
101198,LIC MF Index Fund-Sensex Plan-Regular Plan-IDCW,INF767K01121,22.8557,31-Jan-2018
113300,NIPPON INDIA INDEX FUND - NIFTY PLAN - ANNUAL - IDCW Option,INF204K01II4,18.3487,31-Jan-2018
118743,NIPPON INDIA INDEX FUND - NIFTY PLAN - DIRECT Plan - ANNUAL - IDCW Option,INF204K01H10,18.7919,31-Jan-2018
118745,NIPPON INDIA INDEX FUND - NIFTY PLAN - DIRECT Plan - HALF YEARLY - IDCW Option,INF204K01H44,18.7919,31-Jan-2018
118740,NIPPON INDIA INDEX FUND - NIFTY PLAN - DIRECT Plan - QUARTERLY - IDCW Option,INF204K01H69,18.7919,31-Jan-2018
118742,Nippon India Index Fund - Nifty Plan - Direct Plan Growth Plan - Bonus Option,INF204K01H02,18.7919,31-Jan-2018
118741,Nippon India Index Fund - Nifty Plan - Direct Plan Growth Plan - Growth Option,INF204K01H36,18.7919,31-Jan-2018
113297,Nippon India Index Fund - Nifty Plan - Growth Plan - Bonus Option,INF204K01IF0,18.3487,31-Jan-2018
113296,Nippon India Index Fund - Nifty Plan - Growth Plan - Growth Option,INF204K01IE3,18.3487,31-Jan-2018
113299,NIPPON INDIA INDEX FUND - NIFTY PLAN - HALF YEARLY - IDCW Option,INF204K01IH6,18.3487,31-Jan-2018
113298,NIPPON INDIA INDEX FUND - NIFTY PLAN - QUARTERLY - IDCW Option,INF204K01IG8,18.3487,31-Jan-2018
113295,NIPPON INDIA INDEX FUND - SENSEX PLAN - ANNUAL - IDCW Option,INF204K01IQ7,17.6366,31-Jan-2018
118786,NIPPON INDIA INDEX FUND - SENSEX PLAN - DIRECT Plan - ANNUAL - IDCW Option,INF204K01K64,18.0399,31-Jan-2018
118788,NIPPON INDIA INDEX FUND - SENSEX PLAN - DIRECT Plan - HALF YEARLY - IDCW Option,INF204K01K98,18.0399,31-Jan-2018
118790,NIPPON INDIA INDEX FUND - SENSEX PLAN - DIRECT Plan - QUARTERLY - IDCW Option,INF204K01L14,18.0399,31-Jan-2018
118785,Nippon India Index Fund - Sensex Plan - Direct Plan Growth Plan - Bonus Option,INF204K01K56,18.0399,31-Jan-2018
118791,Nippon India Index Fund - Sensex Plan - Direct Plan Growth Plan - Growth Option,INF204K01K80,18.0399,31-Jan-2018
113270,Nippon India Index Fund - Sensex Plan - Growth Plan - Bonus Option,INF204K01IN4,17.6366,31-Jan-2018
113269,Nippon India Index Fund - Sensex Plan - Growth Plan - Growth Option,INF204K01IM6,17.6366,31-Jan-2018
113294,NIPPON INDIA INDEX FUND - SENSEX PLAN - HALF YEARLY - IDCW Option,INF204K01IP9,17.6366,31-Jan-2018
113271,NIPPON INDIA INDEX FUND - SENSEX PLAN - QUARTERLY - IDCW Option,INF204K01IO2,17.6366,31-Jan-2018
119488,Principal Nifty 100 Equal Weight Fund - Direct Plan - Growth Option,INF173K01EZ4,78.1242,31-Jan-2018
119487,Principal Nifty 100 Equal Weight Fund- Direct Plan - Income Distribution CUM Capital Withdrawal Option,INF173K01EW1,45.9129,31-Jan-2018
100153,Principal Nifty 100 Equal Weight Fund-Growth,INF173K01AG2,76.2471,31-Jan-2018
100152,Principal Nifty 100 Equal Weight Fund-Income Distribution CUM Capital Withdrawal,INF173K01AH0,44.8120,31-Jan-2018
119827,SBI NIFTY INDEX FUND - DIRECT PLAN - GROWTH,INF200K01TE8,95.8658,31-Jan-2018
119826,SBI Nifty Index Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200K01TC2,49.2057,31-Jan-2018
102272,SBI NIFTY INDEX FUND - REGULAR PLAN - GROWTH,INF200K01537,93.8176,31-Jan-2018
102273,SBI Nifty Index Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200K01545,48.0601,31-Jan-2018
140453,Sundaram Smart Nifty 100 Equal Weight Fund Direct Plan - Growth,INF903JA1666,12.7909,31-Jan-2018
140448,Sundaram Smart Nifty 100 Equal Weight Fund Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW) ,INF903JA1674,12.7920,31-Jan-2018
140449,Sundaram Smart Nifty 100 Equal Weight Fund Direct Plan - Reinvestment of Income Distribution cum Capital Withdrawal (IDCW) ,,12.7920,31-Jan-2018
140452,Sundaram Smart Nifty 100 Equal Weight Fund Regular Plan - Growth,INF903JA1633,12.6977,31-Jan-2018
140451,Sundaram Smart Nifty 100 Equal Weight Fund Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW) ,INF903JA1641,12.6972,31-Jan-2018
140450,Sundaram Smart Nifty 100 Equal Weight Fund Regular Plan - Reinvestment of Income Distribution cum Capital Withdrawal (IDCW) ,,12.6972,31-Jan-2018
119288,Tata Index Fund - Nifty-Direct Plan,INF277K01PJ3,69.2124,31-Jan-2018
101659,Tata Index Fund - Nifty-Regular Plan,INF277K01741,65.6721,31-Jan-2018
119287,Tata Index Fund - Sensex- Direct Plan,INF277K01PK1,89.6283,31-Jan-2018
101746,Tata Index Fund - Sensex-Regular Plan,INF277K01758,87.5072,31-Jan-2018
118881,Taurus Nifty Index Fund - Direct Plan - Growth,INF044D01CQ5,21.0495,31-Jan-2018
118882,Taurus Nifty Index Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option,INF044D01CR3,20.7982,31-Jan-2018
112948,Taurus Nifty Index Fund - Regular Plan - Growth,INF044D01948,20.1879,31-Jan-2018
112949,Taurus Nifty Index Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option,INF044D01914,20.1879,31-Jan-2018
100822,UTI - NIFTY Index Fund- Regular Plan - Growth Option,INF789F01JN2,70.8353,31-Jan-2018
120716,UTI - NIFTY Index Fund-Growth Option- Direct,INF789F01XA0,71.3422,31-Jan-2018
120717,UTI Nifty Index Fund - Direct Plan - IDCW,INF789F01WY2,35.9432,31-Jan-2018
100823,UTI Nifty Index Fund - Regular Plan - IDCW,INF789F01JL6,35.6867,31-Jan-2018
115127,Aditya Birla Sun Life Gold ETF,INF209K01HT2,2847.4927,31-Jan-2018
113434,Axis Gold ETF,INF846K01W80,2696.6679,31-Jan-2018
117076,Canara Robeco Gold Exchange Traded Fund,INF760K01BR1,2800.7409,31-Jan-2018
113049,HDFC Gold Exchange Traded Fund. - Growth Option,INF179KC1981,2797.3435,31-Jan-2018
113076,ICICI Prudential Gold ETF,INF109KC1NT3,279.1518,31-Jan-2018
115939,IDBI Gold Exchange Traded Fund,INF397L01554,2873.5673,31-Jan-2018
112368,Invesco India Gold Exchange Traded Fund,INF205K01361,2805.3301,31-Jan-2018
106193,KOTAK GOLD ETF,INF373I01049,271.1187,31-Jan-2018
140088,Nippon India ETF Gold BeES,INF204KB17I5,2721.7335,31-Jan-2018
107693,Quantum Gold Fund,INF082J01010,1355.4761,31-Jan-2018
111954,SBI-ETF Gold,INF200K01099,2785.6507,31-Jan-2018
105463,UTI GOLD Exchange Traded Fund,INF789F1AUX7,2737.5826,31-Jan-2018
115512,Aditya Birla Sun Life Nifty ETF,INF209K01IR4,117.5624,31-Jan-2018
139581,Aditya Birla Sun Life SENSEX ETF,INF209KB1119,357.2050,31-Jan-2018
141545,Axis Nifty ETF,INF846K01W98,1107.1359,31-Jan-2018
139367,Edelweiss ETF - Nifty 100 Quality 30,INF754K01EM9,266.6022,31-Jan-2018
134536,Edelweiss ETF - Nifty 50,INF754K01EK3,11576.3882,31-Jan-2018
135859,Edelweiss ETF - Nifty Bank,INF754K01EL1,2767.9779,31-Jan-2018
135853,HDFC NIFTY 50 Exchange Traded Fund - Growth Plan,INF179KC1965,1127.3700,31-Jan-2018
135854,HDFC Sensex Exchange Traded Fund - Growth Plan,INF179KC1973,3700.8800,31-Jan-2018
141957,BHARAT 22 ETF,INF109KB15Y7,38.4589,31-Jan-2018
139519,ICICI Prudential Midcap Select ETF,INF109KB1XT3,74.74,31-Jan-2018
123004,ICICI Prudential Nifty 100 ETF,INF109KA1962,119.3218,31-Jan-2018
121366,ICICI Prudential Nifty ETF,INF109K012R6,113.2617,31-Jan-2018
141596,ICICI Prudential Nifty Low Vol 30 ETF,INF109KB10T8,84.11,31-Jan-2018
139455,ICICI Prudential NV20 ETF,INF109KB1WY5,50.93,31-Jan-2018
101705,ICICI Prudential Sensex ETF,INF346A01034,374.2736,31-Jan-2018
139839,IDFC Nifty ETF,INF194KA1U07,111.3141,31-Jan-2018
139840,IDFC Sensex ETF,INF194KA1T91,363.6979,31-Jan-2018
115284,Invesco India Nifty Exchange Traded Fund,INF205K01DA9,1152.5878,31-Jan-2018
133122,Kotak Banking ETF,INF174K01F59,279.2765,31-Jan-2018
112351,Kotak Nifty ETF,INF174K014P6,111.5596,31-Jan-2018
135744,Kotak NV 20 ETF - Payout of Income Distribution cum capital withdrawal option,INF174K01Z71,51.7926,31-Jan-2018
